,id,created_at,author_id,text,name,username,location
414,72018209,2022-02-28T11:56:04.000Z,72018209,@VodafoneUK All sorted,Monsieur Cacahuète,MonsieurCacahu1,"Toulouse, France"
415,842293770,2022-02-28T11:50:09.000Z,842293770,"A few tweets today... First of all @VodafoneUK have a great staff member working in @EldonSqNCL Steph made our experience fantastic, a credit to your company.",Jake (Geordie) ⚫️⚪️🦁💜,TheGeordieLion,"North East, England"
416,72018209,2022-02-28T11:43:50.000Z,72018209,@VodafoneUK How do I access veryme live chat ?,Monsieur Cacahuète,MonsieurCacahu1,"Toulouse, France"
417,358507270,2022-02-28T11:43:06.000Z,358507270,@VodafoneUK Shout out to Mike at your Greenwich store. Super helpful and pleasant just now when I went in to get a new line. Haven’t had service like this for a long time!,Bryan Walker,bryanwalker_lon,"London, England"
418,72018209,2022-02-28T11:34:03.000Z,72018209,@VodafoneUK Is there any issue with the Costa promotion today ? The Costa staff said I’m the third person having issue redeeming the veryme offer,Monsieur Cacahuète,MonsieurCacahu1,"Toulouse, France"
419,2901207916,2022-02-28T11:16:59.000Z,2901207916,@VodafoneUK I have just gone to use my Costa reward and it said it had a balance of £0 so couldn't use it! I had only just got the code.,Kimberly Goldsmith,kgoldsmith89,"Milton Keynes, England"
420,2790107505,2022-02-28T10:34:57.000Z,2790107505,@VodafoneUK #LOVE  MY SOULMATE https://t.co/EuzJblVfu1,izzy smith,IzzyRainbows1,
421,360522606,2022-02-28T10:30:07.000Z,360522606,@VodafoneUK #LOVE My soulmate and I and the family we've built! https://t.co/PSk62Yycat,Kay Broomfield,mrspixelwife,"West Midlands, UK"
422,3045941399,2022-02-28T10:29:48.000Z,3045941399,"@VodafoneUK already done this, this morning, its fine, looks like its better for all parties to move on. 👍",John May,JohnSquiggyMay,Liverpool
423,40877460,2022-02-28T10:19:47.000Z,40877460,"@VodafoneUK #LOVE 💖 Husband &amp; I, together for 30 years! https://t.co/qQuuxu0GoP",Michelle Ptak  💖  💖,Michieptak,"Derby, England & London"
424,175173174,2022-02-28T10:11:35.000Z,175173174,@VodafoneUK you are quick to bill for your services it’s just a shame you don’t actually supply what you are charging for.,sharon quinn,sharonmarieq,
425,175173174,2022-02-28T10:10:08.000Z,175173174,@VodafoneUK on hold for an hour with a customer service agent and because I told her what she was saying was wrong the call went down. Customer service just gets better.,sharon quinn,sharonmarieq,
426,16696296,2022-02-28T10:09:23.000Z,16696296,"@heyyychrissie @VodafoneUK Hey Chrissie, I can see that Vodafone are having issues with their codes today, their customer service team should be able to help get you a replacement - Olivia",Costa Coffee,CostaCoffee,"London, UK"
427,16696296,2022-02-28T09:54:43.000Z,16696296,"@Therealspubble @VodafoneUK Hey Kirsty, I am sorry to hear this, I have heard that Vodafone are experiencing some issues, if you contact them they would be able to help get this replaced for you - Olivia",Costa Coffee,CostaCoffee,"London, UK"
428,3045941399,2022-02-28T09:48:52.000Z,3045941399,"Ten years as a customer and @VodafoneUK won't update an expiring  contract without charging me. But that's fine my daughter works for @EE guess who I'm moving to ? 

One things for sure the customer service can only improve. 

See ya Vodaphone 👋",John May,JohnSquiggyMay,Liverpool
429,437754276,2022-02-28T09:44:53.000Z,437754276,@VodafoneUK costa voucher not working today 😢the staff in @CostaCoffee were very kind and apologetic but said I wasn’t the first today 😞,Kirsty Old,Therealspubble,"Ipswich, Suffolk"
430,56344128,2022-02-28T09:29:51.000Z,56344128,@SkyHelpTeam @BTCare @plusnethelp @TalkTalk @virginmedia @VodafoneUK @EE @gigaclear @ZenInternetHelp @OpenreachHelp,👁SCI👁,sci_twit,Oxfordshire
431,256687855,2022-02-28T09:19:14.000Z,256687855,"@VodafoneUK morning guys n girls, you have sent me a mms message but it won't seem to download over WiFi or 5g, any ideas what it might be?",A.Latcham,alatcham,fixing things
432,66492523,2022-02-28T08:27:58.000Z,66492523,@VodafoneUK I've spoke to them and they can't offer any actual assistance on why you don't accept the Note 10+ 5G,Lawrence Tanner,LawrenceTanner1,"Billingshurst, England"
433,3010316548,2022-02-28T08:20:14.000Z,3010316548,@VodafoneUK #love https://t.co/GzYGMPnPM8,Emma davison,pryriggfarm,England 
434,384250909,2022-02-28T08:11:38.000Z,384250909,@VodafoneUK #LOVE https://t.co/GuOmeBssWW,Mel crumpton 🥂🍾☀️,daddiesmumpet,"Benfleet, East"
435,202338323,2022-02-28T08:00:05.000Z,202338323,@VodafoneUK trying to contact Vodafone however I keep getting told nobody is available,Lucy Hibberd,LucyHibs,London
436,175173174,2022-02-28T07:46:21.000Z,175173174,@VodafoneUK no internet since Saturday. I’ve rang four times each time I’m told it will be on in two hours yesterday told it would be looked at by “your back room” so 40 hours later still not on. No wonder people are finding new providers  terrible service,sharon quinn,sharonmarieq,
437,66492523,2022-02-28T07:41:41.000Z,66492523,@VodafoneUK any idea why your trade in guarantee allows a Samsung Note 10+ to be traded in but not the Samsung Note 10+ 5G? This must be some kind of mistake/oversight? It won't let me trade in mine when it's a better model than the standard Note 10+. https://t.co/uqQlaZHalT,Lawrence Tanner,LawrenceTanner1,"Billingshurst, England"
438,20251524,2022-02-28T06:37:39.000Z,20251524,@VodafoneUK #love love this one too bits 😻😻 https://t.co/febpbtq3uX,Ange W,Fragster,Scotland
439,103213282,2022-02-28T06:29:13.000Z,103213282,@VodafoneUK #Love them both (but the cat is cuter) https://t.co/yVLopXhw5j,Jane Green,Janeg88,Dumfriesshire
440,47466175,2022-02-28T00:01:42.000Z,47466175,"@MartinSLewis @Ofcom why are mobile networks @EE and @VodafoneUK allowed to charge CPI+3.9%?

Understand that the CPI is connected to inflation, but why an additional 3.9% when they aren't providing any new service next year? In fact they are taking away EU roaming.",Guru Pandit,gurupandit,"Woking, South East"
441,61002508,2022-02-27T23:50:34.000Z,61002508,@VodafoneUK #love my husband and our miracle baby boys ❤️❤️❤️❤️ https://t.co/i82mzeJptC,karla gold,karlav10,London
442,23375043,2022-02-27T22:41:42.000Z,23375043,@VodafoneUK Unsurprisingly I've done this and cleared the cache multiple times!,Stop.,DeanBryan_,"Birmingham, England"
443,23375043,2022-02-27T22:38:19.000Z,23375043,"@VodafoneUK Yup, phone and app all up to date!",Stop.,DeanBryan_,"Birmingham, England"
444,1139074566,2022-02-27T22:31:21.000Z,1139074566,@VodafoneUK #LOVE ❤ https://t.co/Y3ATGfiwT0,Lindsey,Lindsey855,"Scotland, United Kingdom"
445,23375043,2022-02-27T22:23:49.000Z,23375043,@VodafoneUK Samsung galaxy s21 ultra,Stop.,DeanBryan_,"Birmingham, England"
446,23375043,2022-02-27T22:11:49.000Z,23375043,"@VodafoneUK Yes, I've been through all of the steps and it hasn't worked for months, I can't log in without it freezing and leaving my phone useless so I have to restart it!",Stop.,DeanBryan_,"Birmingham, England"
447,23375043,2022-02-27T22:04:31.000Z,23375043,@VodafoneUK so I can't log into the app because it literally crashes my phone and now the website doesn't want to take my money? Why am I paying so much for such a rubbish service?,Stop.,DeanBryan_,"Birmingham, England"
448,21577105,2022-02-27T21:12:33.000Z,21577105,@VodafoneUK I just want to keep my number or I'd just cancel it. No way I'm accepting been charged 43 quid for the sake of 3 days.,Beth Louise Squires,Beth251993,Leeds
449,21577105,2022-02-27T21:07:21.000Z,21577105,"My contract ends tomorrow, I want to leave @VodafoneUK but don't yet have a new phone to change my number over to. Are they gonna charge me a load of money till I get a new one",Beth Louise Squires,Beth251993,Leeds
450,366840837,2022-02-27T20:30:13.000Z,366840837,@VodafoneUK They have told me to contact yourselves as it’s a code provided by very me rewards,A'L 📍,adamlea2,"England, United Kingdom"
451,366840837,2022-02-27T20:20:39.000Z,366840837,@VodafoneUK trying to use my just eat code but it won’t work. now it’s expired!,A'L 📍,adamlea2,"England, United Kingdom"
452,342383856,2022-02-27T19:31:01.000Z,342383856,@helenmcgown @TRWCwine @GoodBadRugby @VodafoneUK @miketindall13 What are you most buzzing about?  Watching the mighty bannockburn mens play?  Playing for the valkyries? Seeing the next generation coming through from the juniors? Or seeing James Haskell and Mike Tindall?,Bannockburn Rugby 🔥🏉,bannockburnrfc,"Bannockburn, FK7 0EN "
453,150823066,2022-02-27T19:00:10.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @lumixuk @lumixuk @panasonicuk #lumix 📷 #fz1000 https://t.co/7acn1O17VC,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
454,150823066,2022-02-27T19:00:01.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @lumixuk @lumixuk @panasonicuk #lumix 📷 #fz1000 https://t.co/OnmkXSNI4L,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
455,150823066,2022-02-27T18:59:46.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @lumixuk @lumixuk @panasonicuk #lumix 📷 #fz1000 https://t.co/MDlWzBA59T,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
456,150823066,2022-02-27T18:59:39.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @lumixuk @lumixuk @panasonicuk #lumix 📷 #fz1000 https://t.co/LAOSqDJcIZ,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
457,150823066,2022-02-27T18:59:31.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @lumixuk @lumixuk @panasonicuk #lumix 📷 #fz1000 https://t.co/eJy1EKeOpu,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
458,150823066,2022-02-27T18:59:23.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @lumixuk @lumixuk @panasonicuk #lumix 📷 #fz1000 https://t.co/VKo7EsSZkE,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
459,150823066,2022-02-27T18:59:13.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @lumixuk @lumixuk @panasonicuk #lumix 📷 #fz1000 https://t.co/AomEynZhNq,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
460,150823066,2022-02-27T18:59:04.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @lumixuk @lumixuk @panasonicuk #lumix 📷 #fz1000 https://t.co/Dw38jHlpxc,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
461,150823066,2022-02-27T18:58:55.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @lumixuk @lumixuk @panasonicuk #lumix 📷 #fz1000 https://t.co/G46zV6xjhb,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
462,150823066,2022-02-27T18:58:48.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @lumixuk @lumixuk @panasonicuk #lumix 📷 #fz1000 https://t.co/YVw8h4hz2A,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
463,150823066,2022-02-27T18:58:40.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @lumixuk @lumixuk @panasonicuk #lumix 📷 #fz1000 https://t.co/B7Q9y6hn83,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
464,150823066,2022-02-27T18:58:32.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @lumixuk @lumixuk @panasonicuk #lumix 📷 #fz1000 https://t.co/CyEO46MZQu,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
465,150823066,2022-02-27T18:58:25.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @lumixuk @lumixuk @panasonicuk #lumix 📷 #fz1000 https://t.co/OhKpl237mo,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
466,150823066,2022-02-27T18:58:15.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @lumixuk @lumixuk @panasonicuk #lumix 📷 #fz1000 https://t.co/odppp6xGSL,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
467,150823066,2022-02-27T18:58:09.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @lumixuk @lumixuk @panasonicuk #lumix 📷 #fz1000 https://t.co/c4QtF4Sk9Z,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
468,150823066,2022-02-27T18:58:02.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @lumixuk @lumixuk @panasonicuk #lumix 📷 #fz1000 https://t.co/MdDHYk9Ujj,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
469,150823066,2022-02-27T18:57:54.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @lumixuk @lumixuk @panasonicuk #lumix 📷 #fz1000 https://t.co/5TKTrBn72y,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
470,150823066,2022-02-27T18:57:45.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @lumixuk @lumixuk @panasonicuk #lumix 📷 #fz1000 https://t.co/1x6itI3aHu,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
471,150823066,2022-02-27T18:57:38.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @lumixuk @lumixuk @panasonicuk #lumix 📷 #fz1000 https://t.co/vBrgd3nh6e,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
472,150823066,2022-02-27T18:57:29.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @lumixuk @lumixuk @panasonicuk #lumix 📷 #fz1000 https://t.co/4dkURa05NV,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
473,150823066,2022-02-27T18:57:22.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @lumixuk @lumixuk @panasonicuk #lumix 📷 #fz1000 https://t.co/9zsZiqP7pV,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
474,150823066,2022-02-27T18:57:15.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @lumixuk @lumixuk @panasonicuk #lumix 📷 #fz1000 https://t.co/cVpgKrGI3c,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
475,150823066,2022-02-27T18:57:07.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @lumixuk @lumixuk @panasonicuk #lumix 📷 #fz1000 https://t.co/0hkXtnaRmh,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
476,150823066,2022-02-27T18:56:59.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @lumixuk @lumixuk @panasonicuk #lumix 📷 #fz1000 https://t.co/urnMZQdmRe,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
477,150823066,2022-02-27T18:56:51.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @lumixuk @lumixuk @panasonicuk #lumix 📷 #fz1000 https://t.co/UHirEYnVMS,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
478,150823066,2022-02-27T18:56:40.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @lumixuk @lumixuk @panasonicuk #lumix 📷 #fz1000 https://t.co/QTvJrMhgkc,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
479,150823066,2022-02-27T18:56:31.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @lumixuk @lumixuk @panasonicuk #lumix 📷 #fz1000 https://t.co/8d8MNO7PFD,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
480,87259853,2022-02-27T18:24:14.000Z,87259853,"@VodafoneUK That’s great, thank you. Will have a look at what SIM deals you have.",Sarah 🌼 & Jasper 🐾,madcow42,"England, United Kingdom"
481,87259853,2022-02-27T16:57:50.000Z,87259853,"@VodafoneUK Thank. I’m happy to get both the airtime &amp; connectivity plans, but the way I read it I had to get a phone from you too. Do I need to get a new phone too?",Sarah 🌼 & Jasper 🐾,madcow42,"England, United Kingdom"
482,263589217,2022-02-27T16:50:43.000Z,263589217,@VodafoneUK Erm. When did this change? And why can I not find the definitive list of which countries? My plan simply states 83 destinations,Emma Elllis,emabob79,
483,3225483490,2022-02-27T16:45:44.000Z,3225483490,"@theproperKP @VodafoneUK @EE If you live in London - avoid. The only provider with no Internet on the tube and above ground the signal is a joke, in most parts.",ed francis,pompeyhedge,"Nork Rise, UK"
484,150823066,2022-02-27T16:41:58.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus ✅👌 https://t.co/BzYlEXag7P,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
485,150823066,2022-02-27T16:41:48.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus ✅👌 https://t.co/LJS1t3RKCp,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
486,150823066,2022-02-27T16:41:39.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus ✅👌 https://t.co/Zlea4P7uPy,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
487,150823066,2022-02-27T16:41:29.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus ✅👌 https://t.co/6cmHjbNYtj,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
488,150823066,2022-02-27T16:41:16.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus ✅👌 https://t.co/b8CFlNZkoa,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
489,150823066,2022-02-27T16:41:05.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus ✅👌 https://t.co/H8f3sqdVrk,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
490,150823066,2022-02-27T16:40:52.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus ✅👌 https://t.co/Pz8hqa0Kmi,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
491,150823066,2022-02-27T16:40:43.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus ✅👌 https://t.co/ENZw2opjaI,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
492,150823066,2022-02-27T16:40:37.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus ✅👌 https://t.co/pX5bXPYfoT,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
493,150823066,2022-02-27T16:40:33.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus ✅👌 https://t.co/tsboiJ1YNk,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
494,150823066,2022-02-27T16:40:23.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus ✅👌 https://t.co/VHL183DW34,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
495,150823066,2022-02-27T16:40:20.000Z,150823066,Poland-Lublin🇵🇱 🏰🏠😀✈️ #polska #poland #lublin  #travelphotography #familytime #photography #mobilephotography 😀🙂 @tech_studio_official @tawroginski @mtawroginska @victortawroginski @ewatawroginska @vodafoneuk ☎️ @samsunguk @samsungmobile 📱 #withGalaxy #s21plus ✅👌 https://t.co/HOaS4uCQ64,Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
496,263589217,2022-02-27T16:36:15.000Z,263589217,@VodafoneUK so have unlimited plan inc 83 destinations but land in UAE and get text to say it’s £6 a day?! It was included previously,Emma Elllis,emabob79,
497,708847838,2022-02-27T16:15:46.000Z,708847838,@VodafoneUK #LOVE is sharing the seat with your brother when you’re feeling a bit scared. https://t.co/AOeCLDzVkN,Victoria Bazley,ickle0ne,"Kent, England"
498,3225483490,2022-02-27T15:15:16.000Z,3225483490,Down to 3G 0.1mbps in Guildford @VodafoneUK shocking coverage this past year. You've only just 'fixed' it too. Definitely time to go. Don't reply.,ed francis,pompeyhedge,"Nork Rise, UK"
499,2993004477,2022-02-27T14:51:57.000Z,2993004477,@VodafoneUK #LOVE https://t.co/Nq2YjXMVPm,Steven,st3v3n_uk,
500,31250639,2022-02-27T14:27:35.000Z,31250639,@VodafoneUK We saw this in Vegas 😍 #LOVE https://t.co/uCgvwQvsb0,Kellie Collister,kelliec3,UK
501,88241952,2022-02-27T13:59:39.000Z,88241952,@VodafoneUK What's the number to call from a different phone?,Thu Win,Tyw77,"Here, there, everywhere"
502,1.1776E+18,2022-02-27T13:13:14.000Z,1.1776E+18,A superb list of resources from @VodafoneUK as part of their commitment to using their platform and reach to tackle #domesticabuse. #Business engaging with their role is immensely powerful. We encourage anyone with staff to spend a few minutes on this page https://t.co/TumuA17N7U,Employers' Initiative on Domestic Abuse,EIDAorg,United Kingdom
503,314606751,2022-02-27T12:57:00.000Z,314606751,@VodafoneUK can I still use my data for FREE if I’m in Sweden?,Hamzy Malik,hamzymalik,"North West, England"
504,21009666,2022-02-27T12:20:44.000Z,21009666,Two hours on phone to @VodafoneUK @VodafoneBiz. After hour yesterday &amp; dozens of DMs. And after all that an engineer finally booked like I asked for yesterday. For next Friday. Week without ‘business’ broadband. Have had to take them to ombudsman before; here we go again.,Robin McKelvie,robinmckelvie,"Edinburgh, Scotland"
